ID,POS,Name,ORG,Lev,Age,T,OVR,POT,LEA,AD,WE,INT,Prone,STU,CON,PBABIP,HRR,STU vL,CON vL,PBABIP vL,HRR vL,STU vR,CON vR,PBABIP vR,HRR vR,STU P,CON P,PBABIP P,HRR P,KN,KNP,PIT,STM,HLD
38292,SP,WREN FORMAN,MIN,MLB,23,R,49,80,N,N,N,H,Normal,45,45,55,55,45,45,55,55,45,45,55,55,60,55,55,65,-,-,5,45,40
31483,SP,PEDRO GALAVIZ,BOS,AAA,25,L,49,49,N,N,N,H,Durable,50,50,45,50,50,50,45,50,50,50,45,50,50,50,45,50,-,-,5,35,60
41063,RP,DIEGO HACHE,CLE,A-,24,R,49,49,N,H,H,N,Fragile,50,55,50,45,50,55,55,45,50,55,50,45,55,55,50,45,-,-,3,55,40
12541,RF,DECLAN HUBER,STL,AA,29,R,49,49,H,N,N,N,Wrecked,40,55,50,45,40,55,50,40,40,55,50,45,45,60,50,45,-,-,4,75,65
41024,SP,ALEX ISAACSON,MON,AAA,28,L,49,49,N,N,N,N,Normal,50,50,45,50,55,50,50,55,45,50,45,45,50,50,45,50,-,-,5,65,65
37221,SP,GAVIN JACOBS,CWS,AAA,23,R,49,80,L,H,N,N,Fragile,50,50,50,45,45,50,50,45,55,50,55,50,55,55,50,50,-,-,4,60,60
32554,SP,HENRY JENKS,HOU,AA,24,R,49,49,N,L,N,N,Fragile,45,50,45,50,45,50,45,50,45,50,40,50,45,50,45,50,-,-,3,50,70
29846,SP,PETER JONES,SEA,AAA,23,L,49,80,N,N,H,N,Fragile,50,40,50,50,55,40,50,55,50,40,50,50,60,40,50,70,-,-,3,40,80
39226,RP,SHAY JONES,SEA,AA,24,R,49,49,N,L,N,N,Normal,45,50,45,50,50,50,45,55,45,50,45,50,50,50,45,50,-,-,4,55,55
39925,SP,HWAN KEE,SAM,INT,26,R,49,70,H,H,H,H,Durable,45,40,50,60,45,40,45,50,50,40,50,65,50,50,50,60,-,-,3,50,60
34646,SP,SIDNEY KOH,NYY,AA,26,R,49,61,N,N,N,N,Durable,50,45,50,50,50,45,50,50,50,45,50,50,55,50,50,55,-,-,5,35,65
24714,RP,SIMÓN LARA,SF,AA,21,L,49,61,N,N,N,H,Normal,70,40,45,45,80,45,50,50,60,40,45,45,80,45,45,50,-,-,2,25,65
37164,SP,THURSTON LAVERGNE,CIN,AA,26,R,49,49,N,H,H,N,Normal,55,50,45,45,55,50,50,45,55,50,45,45,55,50,45,45,-,-,5,35,65
32453,SP,BENJAMIN LEGRONE,KCM,A-,24,L,49,57,L,N,H,H,Normal,50,65,55,45,55,70,55,45,45,65,50,45,50,65,55,45,-,-,5,40,70
34424,RP,DOUG LEHMAN,CHC,AAA,26,R,49,49,N,N,N,L,Fragile,50,50,50,50,50,50,50,50,50,50,50,50,55,50,50,50,-,-,5,25,40
29658,SP,ALEXAS LIEBERT,CHC,AAA,25,R,49,65,N,N,N,L,Normal,45,45,50,50,45,45,50,50,45,45,55,55,60,45,50,55,-,-,3,45,70
36176,RP,HAROLD MADRID,LAD,AAA,28,R,49,53,N,H,H,H,Iron Man,65,55,55,35,60,55,50,30,70,55,55,35,80,55,55,40,-,-,2,50,50
27377,RP,DAVE MASTERSON,TOR,AAA,24,R,49,64,L,N,H,H,Normal,50,45,50,50,50,45,45,50,55,45,50,55,55,55,50,65,-,-,2,25,30
41071,SP,GERALD MATHEBULA,KCM,A+,25,L,49,49,N,N,H,N,Normal,45,45,45,50,50,50,50,50,45,45,45,50,45,45,45,50,-,-,4,50,60
33058,RP,NASH MCCAREY,SEA,MLB,25,R,49,56,N,N,H,N,Normal,60,40,45,50,60,40,45,50,65,40,50,50,80,40,45,55,-,-,2,30,60
37244,CL,DWIGHT MENA,ANA,MLB,27,L,49,52,H,N,N,L,Durable,45,50,50,55,45,50,55,65,45,50,50,55,50,50,50,55,-,-,2,25,80
36137,SP,AARÓN MENDOZA,CHC,AAA,26,R,49,49,N,H,H,H,Fragile,45,50,45,50,45,50,45,50,45,50,50,50,45,50,45,50,-,-,3,40,35
40441,SP,LIAN MONTANA,ARI,AA,25,R,49,49,N,N,N,N,Fragile,50,50,50,50,45,50,50,50,50,50,50,50,50,55,50,50,-,-,3,35,70
32872,RP,CRISTÓBAL MONTEMAYOR,SD,AAA,26,R,49,57,N,N,N,N,Normal,55,45,50,45,55,45,50,45,55,45,50,45,70,50,50,45,-,-,3,65,45
33662,RP,TIMOTHY MOORE,ATL,A+,27,L,49,50,N,L,N,N,Durable,80,25,55,50,80,25,55,50,80,25,55,50,80,25,55,60,-,-,2,35,65
36395,SP,NEMESIO MOTA,MIL,R+,23,R,49,49,L,N,N,N,Normal,40,45,45,55,40,45,40,55,45,45,45,60,45,50,45,55,-,-,3,45,70
28219,RP,RICHARD NANCE,BAL,MLB,24,R,49,64,N,N,N,N,Durable,55,50,50,50,55,50,50,50,55,50,50,50,55,65,50,55,-,-,5,45,35
19193,SP,MAX NEWSOM,CLE,AA,23,R,49,59,N,H,N,N,Normal,45,45,45,50,45,45,45,50,45,45,45,50,55,50,45,55,-,-,4,45,65
19670,RP,KAN NG,MIL,AA,22,R,49,80,N,N,N,N,Fragile,55,45,50,50,50,45,50,50,55,45,50,50,55,45,50,55,-,-,4,30,55
30150,SP,KADEN NICHOLS,PIT,R+,22,R,49,63,N,N,N,H,Normal,60,40,55,50,55,40,50,50,65,40,55,50,65,40,55,50,-,-,4,35,25
39103,SP,YUKIO NISHIKAWA,SAIT,INT,27,R,49,49,N,N,N,H,Normal,40,50,50,50,40,50,45,50,40,50,50,50,40,50,50,50,-,-,3,55,55
32928,SP,MÁRIO OQUENDO,CHC,AA,23,R,49,49,N,N,N,N,Normal,45,45,50,50,45,45,45,50,45,45,50,55,45,50,50,55,-,-,4,45,70
36063,SP,URIEL PACHECO,KCM,AA,28,R,49,49,N,L,H,N,Normal,50,50,50,45,50,50,50,40,55,50,55,45,55,55,50,45,-,-,5,55,70
36803,RP,DIEGO PANTOJA,CLE,A+,26,L,49,49,N,H,H,N,Fragile,50,50,45,55,50,50,45,55,50,50,45,55,50,50,45,55,-,-,3,35,70
13078,SP,WILL PHILEN,KCM,AA,29,L,49,49,N,N,N,N,Wrecked,45,50,50,55,45,50,50,55,45,50,50,55,45,50,50,55,-,-,5,35,65
34138,SP,DANIEL PORTILLO,MON,AA,26,R,49,74,N,N,N,N,Wrecked,60,50,55,45,60,45,50,45,60,50,55,45,80,50,55,45,-,-,3,40,80
31346,SP,DAVID PÉREZ,CLE,A+,24,R,49,49,N,H,N,H,Normal,45,50,50,50,40,50,45,50,45,50,50,55,45,50,50,50,-,-,5,40,45
40018,SP,TERCIERO RAMÍREZ,CHC,AAA,26,L,49,57,N,H,N,H,Fragile,45,45,50,50,45,45,50,55,45,45,50,50,45,50,50,65,-,-,3,45,55
39632,RP,SERGIO REATEGUI,NYM,AA,25,L,49,49,L,L,L,N,Fragile,55,45,50,45,50,50,45,45,55,45,50,50,55,45,50,45,-,-,3,55,70
28528,SP,NOAH ROBBINS,WAS,AAA,24,R,49,49,H,N,N,N,Normal,45,50,40,50,45,50,40,50,45,50,40,50,45,55,40,55,-,-,3,50,80
38729,SP,NUNO RODRIGUEZ,MIL,R+,24,L,49,49,L,H,N,N,Fragile,40,50,45,50,40,50,40,50,45,50,45,50,40,50,45,50,-,-,3,50,60
29687,RP,CHARLES SACCO,ATL,AAA,25,R,49,49,N,N,N,L,Fragile,45,50,50,55,45,50,50,55,45,50,50,60,45,50,50,55,-,-,5,30,60
38749,SP,RASHAD SAIKUMAR,CIN,A+,26,L,49,49,N,L,N,N,Normal,45,55,50,45,45,55,50,45,45,55,50,45,45,55,50,45,-,-,3,50,80
39495,RP,ICHIRO SAITO,KYO,INT,29,R,49,49,N,H,H,L,Fragile,50,75,55,45,50,75,55,45,50,75,55,45,55,75,55,45,-,-,3,30,65
23347,RP,OSBORN SCHREIBER,DET,A+,24,R,49,55,N,N,N,H,Durable,50,50,50,50,50,50,50,45,50,50,50,50,55,50,50,50,-,-,2,25,55
22516,SP,TAL SHENHAV,PHI,AAA,23,L,49,59,N,N,N,N,Normal,45,40,45,55,45,40,50,55,45,40,45,55,55,45,45,55,-,-,4,55,80
31437,SP,PARKER SHILLING,BOS,AAA,24,R,49,59,N,N,N,N,Normal,45,60,50,50,40,55,45,45,45,60,50,50,55,60,50,50,-,-,3,35,55
33474,SP,ROSALIO SOLER,ANA,A+,26,R,49,49,N,N,N,N,Fragile,65,35,55,45,65,35,50,45,65,35,55,45,75,35,55,45,-,-,4,50,60
32490,SP,RIORDAN SOTO,TB,A+,24,R,49,49,N,N,N,N,Fragile,35,55,45,55,35,55,45,55,35,60,45,65,35,55,45,55,-,-,3,60,30
40055,SP,AIDAN STARK,NYY,MLB,27,R,49,49,N,N,N,N,Fragile,55,30,50,65,50,30,50,65,55,30,50,70,55,30,50,65,-,-,3,40,50
38776,SP,ZACH STEPHENS,CHC,AAA,26,R,49,49,N,L,H,N,Durable,35,50,50,60,35,50,50,60,35,50,50,65,35,50,50,60,-,-,3,40,65
37540,SP,AUSTIN STUMBO,TEX,AA,22,R,49,80,N,N,N,N,Normal,50,50,55,45,50,50,55,45,50,50,55,45,80,55,55,45,-,-,5,65,65
37980,SP,DANIEL TAPIA,NYY,A+,26,R,49,49,N,H,N,N,Normal,45,50,50,50,45,50,50,50,45,50,50,50,45,50,50,50,-,-,5,35,70
23420,SP,ROB TEACHEY,-,-,32,L,49,49,N,N,N,N,Durable,50,40,50,55,50,40,50,60,50,40,50,55,50,40,50,55,-,-,4,55,70
38773,RP,JED THOMSON,ARI,AA,26,R,49,53,N,N,N,N,Fragile,50,50,50,50,45,50,50,50,50,50,55,50,55,50,50,50,-,-,3,50,60
35191,SP,RAZAK TOH,TOR,AAA,26,R,49,59,N,N,H,N,Fragile,45,55,55,45,45,55,55,45,50,55,55,45,65,60,55,45,-,-,4,40,65
39298,SP,DEN TONO,ANA,A-,26,L,49,65,H,N,N,H,Normal,50,45,50,45,45,45,50,45,50,45,50,45,50,50,50,50,-,-,5,55,70
25994,RP,JEB UNZUETA,CWS,MLB,24,L,49,77,N,L,L,L,Fragile,45,45,50,55,50,45,50,55,45,45,50,55,60,65,50,55,-,-,4,50,80
36498,SP,ENRIQUE VALDEZ,NYY,AA,27,R,49,49,H,L,N,N,Wrecked,55,45,55,45,60,45,55,45,55,45,55,45,55,50,55,45,-,-,3,50,65
13058,SP,LUKE VAN DUSEN,-,-,30,R,49,49,N,H,H,N,Fragile,45,45,50,45,45,45,50,45,45,45,50,45,45,45,50,45,-,-,4,55,75
11581,RP,PABLO VEGA,COL,AAA,28,R,49,49,N,H,H,N,Durable,60,45,45,50,60,45,45,50,60,45,45,50,65,45,45,50,-,-,2,30,55
2388,SP,NACHO VENGAS,KCM,AAA,31,R,49,49,N,N,N,L,Normal,45,45,45,50,45,45,45,50,45,50,45,50,45,45,45,50,-,-,4,65,30
32477,SP,FABIAN VIGIL,HH,INT,25,L,49,49,N,N,H,N,Normal,50,50,50,45,50,50,50,45,50,50,50,45,50,50,50,45,-,-,4,45,75
32340,SP,HECTOR VILLACORTA,ANA,A+,25,R,49,76,L,N,N,N,Fragile,45,50,50,45,45,50,45,45,45,50,50,45,60,55,50,45,-,-,4,55,60
33526,SP,OSCAR VILLAFANA,CLE,A-,25,L,49,49,N,N,N,N,Durable,50,50,50,50,50,50,50,50,50,50,45,45,50,50,50,50,-,-,3,55,80
35536,SP,TEBALDO VILLALOBOS,ARI,A-,25,R,49,67,H,N,N,N,Normal,45,50,45,50,45,50,45,45,45,50,50,50,50,50,45,55,-,-,4,55,35
34105,SP,SANTIAGO VILLASEÑOR,LAD,AA,26,R,49,49,N,N,N,H,Fragile,45,50,40,50,45,50,40,50,45,50,40,50,45,55,40,55,-,-,3,40,45
15701,SP,SKYLER WATT,MON,AA,29,L,49,49,N,H,H,N,Durable,50,50,50,45,50,55,50,45,50,50,50,45,50,55,50,50,-,-,4,60,80
36930,SP,MIKE WENIGER,SD,AAA,23,R,49,80,N,L,L,N,Normal,40,50,50,50,40,50,50,50,40,50,45,50,50,55,50,65,-,-,3,65,60
37302,RP,ANTHONY WHARTON,NYY,AAA,28,R,49,50,N,N,N,N,Fragile,60,45,55,50,60,45,55,50,55,45,55,50,75,45,55,50,-,-,3,30,30
34478,RP,DENNIS WILLIAMS,ANA,A-,25,R,49,49,N,L,N,L,Fragile,50,45,45,55,50,45,45,55,50,45,45,55,55,45,45,55,-,-,2,35,20
36935,SP,DIRK WILLS,ATL,AAA,26,R,49,49,N,N,N,N,Normal,55,50,50,45,55,50,45,40,55,50,50,45,55,50,50,45,-,-,5,45,40
13554,SP,NEIL YOUSE,Retired,-,40,R,49,49,N,N,N,L,Iron Man,45,50,55,45,45,50,55,45,45,50,55,45,45,50,55,45,-,-,4,55,70
28888,RP,MEL ZAMARRIPA,KCM,A-,24,R,49,52,H,N,N,H,Normal,50,50,45,50,50,50,45,50,50,50,45,50,55,50,45,50,-,-,5,35,60
37505,RP,JOSÉ ZAZUETA,MIN,AAA,26,R,49,49,N,N,N,N,Fragile,55,50,50,45,55,50,50,45,55,50,45,45,55,55,50,45,-,-,3,45,40
36876,SP,ADRIÁN ÁLVAREZ,STL,A+,26,R,49,49,N,N,H,H,Fragile,45,55,50,50,45,55,50,50,45,55,50,50,45,55,50,50,-,-,3,40,65
40041,SP,LOÏC ÉMOND,DET,A+,24,R,49,63,H,L,H,N,Normal,45,45,45,50,45,45,45,50,45,45,45,50,45,55,45,50,-,-,6,50,60
17149,RP,HARJAP AGARWAL,HOU,AAA,34,L,48,48,N,N,N,L,Fragile,45,50,45,50,45,50,45,50,45,50,45,50,45,50,45,50,-,-,3,45,75
32575,RP,BIJELIC ARCAS,MIL,AA,25,R,48,63,L,H,N,L,Fragile,60,30,55,60,60,30,55,60,60,30,55,60,80,30,55,65,-,-,4,35,65
16077,RP,TERRY ARENDT,Retired,-,38,L,48,48,N,H,N,N,Iron Man,50,50,40,50,50,50,40,50,45,50,40,45,50,50,40,50,-,-,3,60,65
39153,RP,DENNISON BAPTISTE,LAD,AAA,25,R,48,48,N,H,N,N,Normal,45,55,45,50,45,50,45,50,45,55,45,50,45,55,45,50,-,-,6,45,30
36377,SP,TASHARD BASK,BOS,AAA,23,L,48,51,N,H,H,N,Fragile,45,45,45,55,45,45,45,55,45,45,40,50,50,60,45,75,-,-,4,40,75
31163,SP,ADRIAN BEAMES,KCM,A+,25,R,48,48,L,L,L,N,Fragile,50,35,50,55,50,35,50,55,50,35,50,55,60,35,50,60,-,-,4,50,35
30891,RP,DERMOT BECKWITH,ARI,AAA,25,R,48,48,N,H,N,H,Normal,55,50,50,45,55,50,50,45,60,50,50,45,60,50,50,45,-,-,4,45,55
39595,RP,SAMSON BENITEZ,LAD,AAA,25,R,48,72,L,N,N,N,Normal,45,50,50,50,45,50,50,50,50,50,50,50,50,60,50,75,-,-,5,50,75
36218,RP,MARTIN BERA,ANA,AAA,28,R,48,51,L,N,N,N,Wrecked,45,55,50,50,45,55,50,50,45,55,50,50,50,55,50,55,-,-,2,45,55
40782,RP,JIMMY BILLINGSLEY,PIT,AA,24,L,48,48,N,N,N,N,Normal,45,50,45,50,45,50,45,50,45,50,45,50,50,50,45,50,-,-,3,55,80
7919,RP,DARWIN BIVINS,MON,AA,35,L,48,48,H,N,H,N,Normal,45,50,45,50,50,55,45,55,45,50,40,50,45,50,45,50,-,-,3,50,65
33874,RP,EUNAN BLACK,CIN,AAA,24,R,48,48,L,N,N,N,Fragile,60,50,50,45,60,55,50,45,60,50,50,45,60,50,50,45,-,-,2,30,55
20110,SP,RICK BLAISDELL,KCM,R+,23,R,48,74,N,H,H,N,Normal,45,45,50,50,45,45,50,50,45,45,50,50,45,50,50,60,-,-,5,55,35
29413,RP,CAMRON BOLLINGER,CLE,MLB,31,R,48,48,N,N,N,N,Fragile,45,55,50,50,45,55,50,50,45,55,50,50,45,55,50,50,-,-,3,30,75
32954,CL,ALFRED BOSIER,KCR,AA,25,R,48,50,N,N,N,N,Normal,50,45,45,55,50,45,45,55,50,45,45,55,50,45,45,55,-,-,3,40,45
3956,RP,JULIAN BOWER,DOO,INT,35,L,48,48,N,H,L,N,Durable,45,50,45,55,45,50,50,70,40,50,45,55,45,50,45,55,-,-,2,55,60
36283,RP,MELVYN CAMARENA,WAS,MLB,28,R,48,56,N,H,H,N,Iron Man,45,50,50,55,45,50,50,50,45,50,55,60,70,50,50,65,-,-,2,25,55
5424,RP,HUGO CARRANZA,NYY,AA,28,L,48,64,N,H,H,H,Wrecked,50,50,50,45,50,50,55,45,50,50,50,45,80,55,50,50,-,-,2,45,80
25051,RP,ANDRÉS CASTAÑEDA,OAK,AA,28,R,48,49,L,N,N,N,Wrecked,40,50,50,65,40,50,50,65,40,50,50,65,45,50,50,65,-,-,5,45,40
38063,RP,JONATHAN CHISENHALL,LAD,AAA,25,R,48,48,N,H,H,N,Fragile,50,45,50,55,50,45,50,55,50,45,50,55,50,45,50,55,-,-,3,45,40
38181,RP,PIL-UN CHOY,ANA,A+,27,L,48,52,L,H,N,N,Normal,45,40,55,60,50,40,55,65,45,35,55,55,55,40,55,70,-,-,5,50,80
32913,SP,CHANG-LUN CHU,KCR,AA,27,R,48,53,N,L,N,N,Fragile,50,50,50,45,50,45,45,45,50,50,50,45,55,50,50,45,-,-,3,50,55
33921,SP,BING CING,ANA,AA,25,R,48,48,N,N,N,N,Wrecked,40,65,50,55,35,60,50,50,40,70,55,55,40,75,50,55,-,-,5,30,25
38375,RP,DEAN CORPE,TEX,AA,26,R,48,48,H,N,N,N,Wrecked,55,50,45,45,55,50,45,45,55,50,45,50,60,50,45,45,-,-,2,35,35
14576,RP,MARK COUCH,TEX,AA,28,L,48,48,N,N,N,N,Wrecked,45,50,50,45,50,50,50,50,45,50,50,45,45,50,50,45,-,-,4,55,65
38930,RP,FRED DE VOS,TB,AA,26,R,48,50,N,N,N,N,Normal,65,35,50,50,60,35,50,50,70,35,50,50,80,35,50,50,-,-,3,35,60
39641,SP,PEDRO DONIS,ATL,AAA,25,R,48,48,N,H,N,N,Fragile,45,45,45,50,45,45,45,50,45,45,50,55,45,45,45,50,-,-,3,50,55
32215,RP,JAY DUNST,ANA,A+,25,R,48,48,N,H,N,N,Fragile,45,50,55,50,45,50,55,50,45,50,55,50,55,50,55,50,-,-,2,50,50
34842,RP,EUGENE ECHEVARRIA,ARI,AAA,26,R,48,48,N,L,N,N,Fragile,45,60,50,50,45,55,45,50,50,60,50,50,45,60,50,50,-,-,3,45,55
27293,RP,LUÍS ECHEVARRIA,BAL,AAA,24,R,48,48,N,H,H,N,Fragile,50,50,50,50,50,50,50,50,50,50,50,50,50,55,50,50,-,-,5,25,55
40624,RP,PABLO ESTRADA,NYY,AA,29,R,48,50,N,N,N,L,Normal,50,45,50,55,50,45,50,55,50,45,50,55,65,45,50,65,-,-,3,25,30
27330,RP,GUTIERRE FERNÁNDEZ,DET,AA,22,R,48,58,N,N,N,N,Durable,45,50,45,50,45,50,45,50,45,50,40,50,50,50,45,50,-,-,4,55,65
29367,CL,LEANDRO FIGUEROA,TB,AA,24,L,48,62,L,H,N,L,Normal,65,50,50,45,65,50,50,45,65,50,50,45,80,50,50,45,-,-,2,25,80
34021,RP,BEN FREEMONT,CIN,A+,26,R,48,58,N,N,N,L,Fragile,45,45,50,50,45,45,50,50,45,45,50,50,70,45,50,50,-,-,4,55,50
24381,RP,BÁRBARO FRIAS,PIT,AA,27,R,48,48,N,N,N,N,Fragile,40,50,45,50,40,50,45,45,45,50,50,50,40,50,45,50,-,-,3,50,30
5762,RP,MEYER GAFFNEY,ANA,AAA,34,L,48,48,N,N,N,N,Fragile,50,45,50,55,50,50,50,55,50,45,50,55,50,45,50,55,-,-,2,45,70
31716,RP,JUAN GALLAGA,CIN,AA,25,L,48,48,N,L,N,N,Normal,55,55,45,40,60,55,45,45,55,55,45,40,60,55,45,45,-,-,3,45,70
40508,SP,LUIS GARCÍA,LAD,AA,24,R,48,48,N,N,H,N,Fragile,45,55,45,45,45,55,45,45,45,55,45,45,45,55,45,45,-,-,3,35,60
30397,RP,NICODEMO GARCÍA,LAD,AAA,24,R,48,79,N,H,H,L,Normal,55,50,50,50,55,50,50,50,55,50,50,50,70,55,50,50,-,-,5,40,50
40081,RP,ÁNGEL GARCÍA,STL,AAA,25,L,48,48,N,L,N,N,Fragile,60,50,45,45,75,50,45,50,55,45,40,45,60,50,45,45,-,-,5,30,80
40828,RP,NELSON GARDELLA,CLE,A-,24,R,48,48,N,N,N,N,Normal,75,50,50,40,55,45,45,35,80,50,50,45,75,50,50,40,-,-,5,35,35
29002,CL,LANDON GAVALYAN,CIN,A-,24,R,48,66,N,N,N,N,Fragile,55,40,50,55,55,40,50,55,50,40,50,55,65,40,50,70,-,-,3,30,30
32049,SP,SALOMÓN GAVILANES,SEA,AAA,25,R,48,48,L,N,N,N,Normal,40,50,45,50,40,50,40,50,40,50,45,50,40,50,45,50,-,-,3,55,45
40010,SP,MONDHER GHALY,CLE,AAA,22,R,48,76,N,L,L,L,Normal,45,50,50,50,40,50,50,45,45,50,55,50,50,55,50,75,-,-,4,45,30
40925,CL,MASON GREENLEE,ATL,AA,22,L,48,68,N,L,L,N,Normal,60,45,50,45,60,45,50,45,60,45,50,45,80,50,50,50,-,-,2,30,80
32828,RP,SAMUEL GUERERA,WAS,AA,24,R,48,54,N,N,H,N,Durable,50,50,50,50,50,50,50,50,50,50,50,50,55,50,50,50,-,-,2,30,50
38746,RP,RAFAEL GUERRERO,TB,AAA,27,R,48,49,N,L,L,N,Fragile,60,45,50,40,55,45,45,35,70,45,55,45,80,45,50,40,-,-,2,55,35
26961,SP,LUIS GUIJOSA,-,-,32,R,48,48,L,N,N,N,Normal,45,50,45,45,45,50,45,45,45,50,45,45,45,50,45,45,-,-,4,50,55
37644,RP,GASTON GUZMÁN,KCR,A+,26,L,48,48,N,N,N,N,Normal,50,45,50,50,50,45,50,50,55,45,50,50,55,45,50,50,-,-,6,50,80
32674,RP,DRAKE HAWTHORNE,PHI,AAA,24,R,48,48,N,H,N,N,Fragile,50,50,45,45,50,50,40,40,55,50,45,45,50,55,45,45,-,-,5,65,25
30058,CL,WESLEY HEERINGA,NC,INT,31,L,48,48,H,N,N,N,Iron Man,45,50,50,50,45,50,50,50,45,50,50,50,45,50,50,50,-,-,2,35,60
11410,SP,AARON HEIFETZ,Retired,-,37,R,48,48,N,N,N,L,Iron Man,45,55,40,45,45,55,40,45,50,55,45,45,45,55,40,45,-,-,3,55,55
32247,RP,DILAN HOLCOMB,COL,AA,25,L,48,48,N,N,N,N,Fragile,45,55,45,50,45,55,45,50,45,55,45,50,45,55,45,50,-,-,3,45,80
34949,RP,JESSE HOUTMAN,PIT,AAA,25,R,48,48,N,N,N,N,Durable,40,55,45,55,35,55,45,50,45,60,50,65,40,65,45,55,-,-,3,30,75
13712,RP,JEREMIAH JONES,TB,AAA,28,R,48,53,N,H,H,N,Fragile,45,65,45,45,45,65,45,45,45,65,45,45,50,75,45,50,-,-,4,55,35
34125,RP,PLACIDO JOSEPHINE,OAK,A-,25,L,48,48,N,N,N,H,Normal,45,50,45,60,45,50,45,60,45,50,45,60,45,50,45,60,-,-,5,30,60
9751,SP,JAMESON KEE,BOS,AA,29,L,48,48,N,H,H,H,Iron Man,45,50,45,50,45,50,45,50,45,50,45,50,45,50,45,50,-,-,3,60,80
32370,SP,ISRAEL KERNSTOCK,LAD,AAA,24,R,48,80,N,N,N,N,Durable,45,45,50,50,40,45,50,50,45,45,50,55,50,45,50,60,-,-,4,50,55
6772,RP,CHUCK KESSINGER,CIN,AAA,34,L,48,48,H,N,N,N,Normal,45,50,50,55,45,50,50,55,45,50,50,55,45,50,50,55,-,-,3,25,70
40947,RP,TOM KILBANE,BOS,AA,25,L,48,49,L,N,H,N,Durable,60,45,50,45,75,50,55,45,55,45,50,45,80,45,50,45,-,-,3,45,70
33274,RP,MARK KILGORE,TEX,AA,25,R,48,48,N,N,H,N,Normal,55,40,45,50,55,40,45,50,55,40,45,50,55,40,45,50,-,-,3,50,30
26391,CL,LEWIS KNEFF,TEX,A+,24,R,48,55,N,N,N,L,Fragile,60,50,50,45,60,50,50,45,60,50,50,45,75,55,50,45,-,-,3,35,45
29611,RP,COLUMBUS KOHMAN,CIN,A+,25,R,48,60,N,N,N,L,Normal,50,45,50,50,50,45,45,45,55,50,55,50,80,50,50,50,-,-,2,25,40
34339,RP,MPAMPIS KOUTERIS,CLE,MLB,28,R,48,48,N,H,H,N,Fragile,50,55,40,45,50,55,40,45,50,55,45,45,50,55,40,45,-,-,4,50,35
29877,SP,YÉNIER LABRADA,ANA,AA,29,R,48,48,H,N,N,H,Normal,45,45,50,50,45,45,50,50,45,45,50,50,50,45,50,50,-,-,5,40,50
40860,RP,WILLIAM LAVERICK,TEX,AA,29,R,48,49,N,L,N,N,Fragile,45,45,55,50,45,45,55,50,45,45,55,55,55,45,55,55,-,-,2,55,55
25924,SP,EASTON LOTTS,TB,AA,32,R,48,48,N,H,H,N,Normal,45,55,55,45,45,55,55,45,45,55,50,45,45,55,55,45,-,-,4,55,70
21317,RP,SILVINO LUJAN,CLE,A-,23,R,48,53,N,H,H,L,Normal,70,40,50,50,60,35,45,45,75,40,50,50,75,40,50,50,-,-,2,25,50
35436,RP,NATHANIEL MACKENZIE,SD,AA,27,R,48,48,N,N,N,N,Fragile,55,50,45,40,55,50,45,40,60,50,45,40,60,55,45,40,-,-,4,50,50
41002,SP,ARTHUR MCENTYRE,PIT,AA,22,R,48,48,N,H,H,N,Fragile,50,45,50,50,50,45,50,50,45,45,50,50,55,50,50,50,-,-,6,35,70
34080,SP,RAY MCHENRY,MIL,AAA,26,R,48,48,N,N,N,N,Fragile,45,45,50,50,45,45,50,50,45,45,45,50,50,50,50,55,-,-,3,40,40
30186,SP,SAM MCWHORTER,HOU,AAA,25,R,48,49,N,L,L,N,Normal,45,50,40,45,45,50,40,45,45,50,45,45,50,55,40,50,-,-,5,60,80
37020,RP,JACOB MEDSKER,Retired,-,28,R,48,48,N,L,L,N,Durable,55,35,50,50,55,35,45,45,60,35,50,50,55,40,50,50,-,-,3,55,60
40706,SP,AMADOR MENDOZA,CIN,A-,23,L,48,57,H,N,N,N,Normal,35,50,45,55,35,55,45,55,35,50,45,55,40,55,45,65,-,-,5,55,65
32412,RP,BENEDICTO MERCADO,BAL,MLB,24,R,48,76,N,N,H,N,Fragile,50,45,55,45,50,45,55,45,50,50,55,45,70,55,55,50,-,-,4,75,40
34765,SP,STEFANO MONTAS,NYY,AA,27,R,48,49,H,N,H,N,Iron Man,50,55,50,45,50,50,50,45,50,55,50,45,50,55,50,50,-,-,3,30,40
40950,RP,FRANCISCO MORALEZ,MIL,A+,23,R,48,64,N,H,H,H,Normal,55,45,45,50,55,45,45,50,55,45,45,50,55,45,45,55,-,-,2,25,65
40229,SP,CHARLES MOY,DET,AA,23,R,48,59,N,N,H,H,Normal,45,50,50,45,45,50,50,45,45,50,50,45,55,55,50,50,-,-,4,50,45
37274,RP,GRIFFIN MYETTE,STL,A+,27,L,48,48,N,N,N,L,Normal,40,55,50,50,40,55,50,50,40,55,50,50,50,55,50,50,-,-,2,45,55
40408,SP,SAMUEL NAVAS,CHC,AA,24,L,48,65,N,N,N,N,Durable,45,45,50,50,45,45,50,50,45,45,50,50,45,55,50,55,-,-,3,50,80
39403,RP,HITOKAGE NISHIDA,CHC,AAA,27,L,48,48,N,N,N,H,Normal,45,50,40,50,50,50,45,50,45,50,35,45,45,50,40,50,-,-,3,50,80
